variant_test_data,cal_test,run,class,n_cov,n_val,coverage,n_cal_cls,n_test_cls,p_value
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,12,0,12866,15136,0.8500264270613108,1763,15136,2.1882023066011406e-09
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,12,1,902,1204,0.7491694352159468,43,1204,0.009596948283330636
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,13,0,13874,15308,0.9063234909851058,1591,15308,0.8054183997799695
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,13,1,994,1032,0.9631782945736435,215,1032,0.999870745888297
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,14,0,14229,15265,0.9321323288568621,1634,15265,0.9999979013993326
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,14,1,973,1075,0.9051162790697674,172,1075,0.6286207561699773
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,15,0,14253,15265,0.9337045528987881,1634,15265,0.9999993996360703
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,15,1,1012,1075,0.9413953488372093,172,1075,0.9805870150667066
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,16,0,13628,15308,0.890253462241965,1591,15308,0.12369144711622075
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,16,1,877,1032,0.8498062015503876,215,1032,0.025155294591534448
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,17,0,13715,15179,0.9035509585611701,1720,15179,0.699081073645227
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,17,1,1106,1161,0.9526270456503014,86,1161,0.975127800103216
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,18,0,13715,15136,0.9061178646934461,1763,15136,0.8033221213629159
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,18,1,243,1204,0.20182724252491693,43,1204,3.948168739357738e-22
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,19,0,13317,15136,0.8798229386892178,1763,15136,0.00603624915486652
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,19,1,241,1204,0.20016611295681064,43,1204,2.9535886322751737e-22
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,20,0,13785,15351,0.8979871018174712,1548,15351,0.39715295631862096
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,20,1,891,989,0.9009100101112234,258,989,0.5122100013407568
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,21,0,13498,15265,0.8842450049132001,1634,15265,0.027739080064207482
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,21,1,1044,1075,0.9711627906976744,172,1075,0.9999762205440835
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,22,0,13735,15222,0.902312442517409,1677,15222,0.61777500553999
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,22,1,1105,1118,0.9883720930232558,129,1118,0.9999998463541653
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,23,0,13964,15136,0.922568710359408,1763,15136,0.9993990629071884
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,23,1,994,1204,0.8255813953488372,43,1204,0.11333292186603071
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,24,0,13551,15179,0.8927465577442519,1720,15179,0.18913829978883823
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,24,1,1052,1161,0.9061154177433247,86,1161,0.5827303900091648
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,25,0,13648,15265,0.8940714051752374,1634,15265,0.23392039126274863
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,25,1,818,1075,0.7609302325581395,172,1075,8.03499780172176e-06
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,26,0,13402,15265,0.8779561087454962,1634,15265,0.004057295858312054
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,26,1,917,1075,0.8530232558139534,172,1075,0.05422789846290082
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,27,0,13731,15265,0.8995086799868981,1634,15265,0.4834499622103418
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,27,1,954,1075,0.8874418604651163,172,1075,0.3518146950591404
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,28,0,14223,15308,0.9291220276979357,1591,15308,0.9999794658001228
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,28,1,973,1032,0.9428294573643411,215,1032,0.987909956121482
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,29,0,13864,15308,0.9056702377841651,1591,15308,0.7809618989663978
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,29,1,863,1032,0.8362403100775194,215,1032,0.007418974772203423
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,30,0,13733,15136,0.9073070824524313,1763,15136,0.8455369487057003
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,30,1,578,1204,0.48006644518272423,43,1204,6.4512442958536375e-09
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,31,0,14295,15222,0.9391013007489161,1677,15222,0.9999999966176748
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,31,1,1017,1118,0.909660107334526,129,1118,0.6159992409884143
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,32,0,13435,15136,0.8876189217758985,1763,15136,0.05945202299922534
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,32,1,933,1204,0.7749169435215947,43,1204,0.023874624767926907
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,33,0,13721,15179,0.9039462415178866,1720,15179,0.7172599841692986
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,33,1,1078,1161,0.9285099052540913,86,1161,0.8323587907667254
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,34,0,13630,15265,0.892892237143793,1634,15265,0.19165030136522918
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,34,1,952,1075,0.8855813953488372,172,1075,0.32586782138523485
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,35,0,13613,15308,0.889273582440554,1591,15308,0.101289447956958
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,35,1,727,1032,0.7044573643410853,215,1032,7.977719831274149e-11
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,36,0,13627,15222,0.8952174484299041,1677,15222,0.2697080350039383
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,36,1,220,1118,0.1967799642218247,129,1118,1.8903352877397548e-59
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,37,0,12724,15179,0.8382633902101587,1720,15179,1.2867364002417623e-12
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,37,1,1103,1161,0.9500430663221361,86,1161,0.9672417138409367
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,38,0,14099,15222,0.9262252003678886,1677,15222,0.9998898002841758
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,38,1,990,1118,0.8855098389982111,129,1118,0.286614144569401
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,39,0,13776,15222,0.9050059124950729,1677,15222,0.7441368783825264
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,39,1,756,1118,0.6762075134168157,129,1118,3.088352790328027e-09
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,40,0,13389,15222,0.8795821836815136,1677,15222,0.006004829142742829
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,40,1,862,1118,0.7710196779964222,129,1118,0.0001035663938616174
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,41,0,14623,15265,0.9579430068784802,1634,15265,0.999999999989638
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,41,1,952,1075,0.8855813953488372,172,1075,0.32586782138523485
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,42,0,13550,15136,0.8952167019027484,1763,15136,0.27511670946509775
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,42,1,1089,1204,0.904485049833887,43,1204,0.6077444960296526
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,43,0,12451,15265,0.8156567310841795,1634,15265,8.066589717001282e-20
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,43,1,968,1075,0.9004651162790698,172,1075,0.5537325224684079
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,44,0,13214,15179,0.8705448316753409,1720,15179,0.0002025044701450582
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,44,1,1103,1161,0.9500430663221361,86,1161,0.9672417138409367
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,45,0,13818,15179,0.9103366493181368,1720,15179,0.9262956024105133
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,45,1,680,1161,0.5857019810508183,86,1161,1.4789848300153342e-10
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,46,0,13572,15136,0.8966701902748414,1763,15136,0.3412656387435665
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,46,1,798,1204,0.6627906976744186,43,1204,0.0002609340002817554
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,47,0,12475,15179,0.8218591475064233,1720,15179,3.1945310508183823e-18
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,47,1,1098,1161,0.9457364341085271,86,1161,0.9504725738561314
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,48,0,14112,15222,0.9270792274339772,1677,15222,0.999935086147305
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,48,1,1104,1118,0.9874776386404294,129,1118,0.9999997196033835
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,49,0,13863,15222,0.9107213243988963,1677,15222,0.9239587351770455
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,49,1,888,1118,0.7942754919499105,129,1118,0.0008270230253083926
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,50,0,13587,15265,0.8900753357353423,1634,15265,0.1118710779279265
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,50,1,678,1075,0.6306976744186047,172,1075,2.935963543184095e-14
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,51,0,12196,15222,0.8012087767704638,1677,15222,4.2024965913230773e-26
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,51,1,983,1118,0.8792486583184258,129,1118,0.22096637677532652
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,52,0,13593,15179,0.8955135384412676,1720,15179,0.2981769820174925
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,52,1,1152,1161,0.9922480620155039,86,1161,0.999999638828301
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,53,0,13987,15222,0.9188674287215872,1677,15222,0.9951936604653887
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,53,1,822,1118,0.7352415026833632,129,1118,2.893200155146751e-06
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,54,0,13386,15222,0.8793851005124163,1677,15222,0.005624009286074959
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,54,1,797,1118,0.7128801431127012,129,1118,2.478025348991017e-07
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,55,0,13820,15265,0.9053390108090403,1634,15265,0.7630392305214274
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,55,1,1065,1075,0.9906976744186047,172,1075,0.9999999997800969
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,56,0,14325,15308,0.9357852103475307,1591,15308,0.9999998781026954
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,56,1,867,1032,0.8401162790697675,215,1032,0.010681394886224651
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,57,0,13785,15179,0.9081625930561961,1720,15179,0.8744171801769783
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,57,1,1146,1161,0.9870801033591732,86,1161,0.9999914101007727
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,58,0,13399,15179,0.8827327228407669,1720,15179,0.017314192906263667
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,58,1,729,1161,0.627906976744186,86,1161,1.1158916088267284e-08
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,59,0,13713,15308,0.8958061144499608,1591,15308,0.31577512407169506
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,59,1,913,1032,0.8846899224806202,215,1032,0.2696774901904001
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,60,0,13523,15265,0.8858827382902064,1634,15265,0.04263399880214437
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,60,1,921,1075,0.8567441860465116,172,1075,0.06936089430494533
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,61,0,13987,15265,0.9162790697674419,1634,15265,0.9865606774705599
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,61,1,695,1075,0.6465116279069767,172,1075,4.579381897311782e-13
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,62,0,13700,15179,0.9025627511693788,1720,15179,0.651691391928856
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,62,1,205,1161,0.17657192075796727,86,1161,6.220162590328853e-45
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,63,0,13379,15179,0.8814151129850452,1720,15179,0.011592439867732396
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,63,1,1152,1161,0.9922480620155039,86,1161,0.999999638828301
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,64,0,14054,15308,0.9180820486020381,1591,15308,0.9931777585711374
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,64,1,981,1032,0.9505813953488372,215,1032,0.9969962388365822
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,65,0,13375,15136,0.8836548625792812,1763,15136,0.020324106590363607
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,65,1,985,1204,0.8181063122923588,43,1204,0.0919654532382981
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,66,0,12806,15179,0.8436655906186178,1720,15179,5.7357734034873224e-11
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,66,1,1078,1161,0.9285099052540913,86,1161,0.8323587907667254
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,67,0,14571,15222,0.9572329523058731,1677,15222,0.9999999999895066
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,67,1,969,1118,0.8667262969588551,129,1118,0.122300553105003
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,68,0,13563,15179,0.893537123657685,1720,15179,0.21734566762273955
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,68,1,958,1161,0.8251507321274764,86,1161,0.029607785174255642
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,69,0,12977,15136,0.8573599365750528,1763,15136,1.91214764300086e-07
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,69,1,933,1204,0.7749169435215947,43,1204,0.023874624767926907
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,70,0,13631,15222,0.8954802259887006,1677,15222,0.28078912789611277
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,70,1,1005,1118,0.8989266547406082,129,1118,0.45990224750287706
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,71,0,14049,15308,0.9177554220015678,1591,15308,0.9922430128912013
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,71,1,831,1032,0.8052325581395349,215,1032,0.00026580086668546445
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,72,0,14171,15222,0.9309551964262252,1677,15222,0.9999954893484608
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,72,1,1042,1118,0.9320214669051878,129,1118,0.888303115090751
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,73,0,12912,15222,0.8482459597950335,1677,15222,1.3220060702064402e-09
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,73,1,1105,1118,0.9883720930232558,129,1118,0.9999998463541653
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,74,0,13797,15136,0.9115354122621564,1763,15136,0.946330037518506
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,74,1,806,1204,0.6694352159468439,43,1204,0.00035468207965759393
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,75,0,12704,15308,0.8298928664750457,1591,15308,1.849064831183514e-14
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,75,1,988,1032,0.9573643410852714,215,1032,0.9993511138899429
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,76,0,13601,15136,0.8985861522198731,1763,15136,0.4370745021185688
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,76,1,241,1204,0.20016611295681064,43,1204,2.9535886322751737e-22
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,77,0,13292,15222,0.873209827880699,1677,15222,0.000583744857276158
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,77,1,1073,1118,0.9597495527728086,129,1118,0.996155758616066
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,78,0,13596,15136,0.8982558139534884,1763,15136,0.42004082943587717
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,78,1,1089,1204,0.904485049833887,43,1204,0.6077444960296526
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,79,0,13791,15222,0.9059913283405597,1677,15222,0.7846561429465241
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,79,1,679,1118,0.6073345259391771,129,1118,2.502980586375543e-13
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,80,0,13624,15136,0.9001057082452432,1763,15136,0.5168585233822262
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,80,1,292,1204,0.2425249169435216,43,1204,2.552333663528448e-19
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,81,0,13437,15265,0.880248935473305,1634,15265,0.00859160482168357
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,81,1,1035,1075,0.9627906976744186,172,1075,0.9996800281977134
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,82,0,13345,15222,0.8766916305347523,1677,15222,0.0022016620492909364
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,82,1,849,1118,0.759391771019678,129,1118,3.4008622541822174e-05
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,83,0,14288,15265,0.9359973796265968,1634,15265,0.9999999164616008
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,83,1,998,1075,0.9283720930232559,172,1075,0.9169903715343434
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,84,0,13101,15265,0.8582377988863413,1634,15265,7.172897980214196e-07
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,84,1,1071,1075,0.9962790697674418,172,1075,1.0
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,85,0,13767,15222,0.9044146629877808,1677,15222,0.7181678393647168
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,85,1,897,1118,0.8023255813953488,129,1118,0.0016170164392145313
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,86,0,13681,15179,0.9013110218064431,1720,15179,0.5885973285244537
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,86,1,838,1161,0.7217915590008613,86,1161,3.910590642897972e-05
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,87,0,13054,15136,0.8624471458773785,1763,15136,3.153263077527311e-06
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,87,1,1068,1204,0.8870431893687708,43,1204,0.4598592093062582
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,88,0,13835,15136,0.9140459830866807,1763,15136,0.9755775668642133
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,88,1,933,1204,0.7749169435215947,43,1204,0.023874624767926907
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,89,0,13480,15265,0.8830658368817557,1634,15265,0.019987280289306405
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,89,1,962,1075,0.8948837209302326,172,1075,0.4640931640030446
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,90,0,12933,15136,0.8544529598308668,1763,15136,3.4490219106978786e-08
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,90,1,1089,1204,0.904485049833887,43,1204,0.6077444960296526
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,91,0,13552,15136,0.8953488372093024,1763,15136,0.280841442054908
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,91,1,806,1204,0.6694352159468439,43,1204,0.00035468207965759393
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,92,0,13662,15222,0.8975167520693733,1677,15222,0.3738699225765367
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,92,1,1076,1118,0.962432915921288,129,1118,0.9977090866961693
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,93,0,13052,15222,0.8574431743529103,1677,15222,3.10572382007071e-07
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,93,1,1105,1118,0.9883720930232558,129,1118,0.9999998463541653
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,94,0,13241,15136,0.8748017970401691,1763,15136,0.000952406751194901
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,94,1,1143,1204,0.9493355481727574,43,1204,0.9316926402099253
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,95,0,13882,15265,0.9094005895840157,1634,15265,0.8961138092693327
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,95,1,1050,1075,0.9767441860465116,172,1075,0.9999975275228259
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,96,0,13634,15136,0.9007663847780126,1763,15136,0.5517363437661827
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,96,1,985,1204,0.8181063122923588,43,1204,0.0919654532382981
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,97,0,13254,15179,0.8731800513867843,1720,15179,0.0006078036071974924
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,97,1,1091,1161,0.9397071490094746,86,1161,0.9186067659247263
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,98,0,13397,15308,0.8751633133002352,1591,15308,0.0018256914656586895
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,98,1,936,1032,0.9069767441860465,215,1032,0.6410526375715373
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,99,0,13201,15222,0.867231638418079,1677,15222,4.4580293588995695e-05
_contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,99,1,1105,1118,0.9883720930232558,129,1118,0.9999998463541653
_contrast_adapthisteq,dv3T-cal_dv3T-test,0,0,3485,3698,0.9424012979989184,1505,3698,0.999999941220788
_contrast_adapthisteq,dv3T-cal_dv3T-test,0,1,504,602,0.8372093023255814,301,602,0.005976650592305665
_contrast_adapthisteq,dv3T-cal_dv3T-test,1,0,3413,3655,0.9337893296853625,1548,3655,0.9999797560534206
_contrast_adapthisteq,dv3T-cal_dv3T-test,1,1,614,645,0.951937984496124,258,645,0.9974434624698199
_contrast_adapthisteq,dv3T-cal_dv3T-test,2,0,3273,3612,0.9061461794019934,1591,3612,0.7705731972102082
_contrast_adapthisteq,dv3T-cal_dv3T-test,2,1,592,688,0.8604651162790697,215,688,0.06682086977852057
_contrast_adapthisteq,dv3T-cal_dv3T-test,3,0,3361,3741,0.8984228815824645,1462,3741,0.44935380625721466
_contrast_adapthisteq,dv3T-cal_dv3T-test,3,1,482,559,0.8622540250447227,344,559,0.05079240914736033
_contrast_adapthisteq,dv3T-cal_dv3T-test,4,0,3145,3569,0.8811992154665172,1634,3569,0.02371981153338094
_contrast_adapthisteq,dv3T-cal_dv3T-test,4,1,715,731,0.9781121751025992,172,731,0.9999964583571963
_contrast_adapthisteq,dv3T-cal_dv3T-test,5,0,2983,3655,0.8161422708618331,1548,3655,2.0490569255147625e-15
_contrast_adapthisteq,dv3T-cal_dv3T-test,5,1,592,645,0.9178294573643411,258,645,0.8015943176762808
_contrast_adapthisteq,dv3T-cal_dv3T-test,6,0,3079,3569,0.8627066405155506,1634,3569,6.908964571662182e-05
_contrast_adapthisteq,dv3T-cal_dv3T-test,6,1,696,731,0.9521203830369357,172,731,0.9953876202684765
_contrast_adapthisteq,dv3T-cal_dv3T-test,7,0,3256,3569,0.9123003642476885,1634,3569,0.9259620113755189
_contrast_adapthisteq,dv3T-cal_dv3T-test,7,1,597,731,0.8166894664842681,172,731,0.0038214321169924076
_contrast_adapthisteq,dv3T-cal_dv3T-test,8,0,3287,3655,0.8993160054719562,1548,3655,0.4697480030224221
_contrast_adapthisteq,dv3T-cal_dv3T-test,8,1,592,645,0.9178294573643411,258,645,0.8015943176762808
_contrast_adapthisteq,dv3T-cal_dv3T-test,9,0,3392,3655,0.9280437756497948,1548,3655,0.999583305009179
_contrast_adapthisteq,dv3T-cal_dv3T-test,9,1,549,645,0.8511627906976744,258,645,0.022737581898796808
_contrast_adapthisteq,dv3T-cal_dv3T-test,10,0,3285,3655,0.8987688098495212,1548,3655,0.4459890848544439
_contrast_adapthisteq,dv3T-cal_dv3T-test,10,1,615,645,0.9534883720930233,258,645,0.9981556043686793
_contrast_adapthisteq,dv3T-cal_dv3T-test,11,0,3479,3655,0.9518467852257182,1548,3655,0.9999999999964876
_contrast_adapthisteq,dv3T-cal_dv3T-test,11,1,610,645,0.9457364341085271,258,645,0.991824816549582
_contrast_adapthisteq,dv3T-cal_dv3T-test,12,0,3257,3655,0.8911080711354309,1548,3655,0.16906820566994096
_contrast_adapthisteq,dv3T-cal_dv3T-test,12,1,596,645,0.924031007751938,258,645,0.8780629263674766
_contrast_adapthisteq,dv3T-cal_dv3T-test,13,0,3422,3655,0.9362517099863201,1548,3655,0.9999955460370802
_contrast_adapthisteq,dv3T-cal_dv3T-test,13,1,571,645,0.8852713178294573,258,645,0.25818514702559203
_contrast_adapthisteq,dv3T-cal_dv3T-test,14,0,3376,3698,0.9129259058950784,1505,3698,0.9306220443683498
_contrast_adapthisteq,dv3T-cal_dv3T-test,14,1,574,602,0.9534883720930233,301,602,0.9991250538031573
_contrast_adapthisteq,dv3T-cal_dv3T-test,15,0,3181,3612,0.8806755260243633,1591,3612,0.022763763310808937
_contrast_adapthisteq,dv3T-cal_dv3T-test,15,1,649,688,0.9433139534883721,215,688,0.9856373681265219
_contrast_adapthisteq,dv3T-cal_dv3T-test,16,0,3506,3741,0.9371825715049452,1462,3741,0.9999972482266891
_contrast_adapthisteq,dv3T-cal_dv3T-test,16,1,463,559,0.8282647584973166,344,559,0.0013976745894860648
_contrast_adapthisteq,dv3T-cal_dv3T-test,17,0,3542,3784,0.936046511627907,1419,3784,0.9999913947598652
_contrast_adapthisteq,dv3T-cal_dv3T-test,17,1,436,516,0.8449612403100775,387,516,0.0074975065177786925
_contrast_adapthisteq,dv3T-cal_dv3T-test,18,0,3227,3612,0.8934108527131783,1591,3612,0.25125919360136756
_contrast_adapthisteq,dv3T-cal_dv3T-test,18,1,668,688,0.9709302325581395,215,688,0.9999773045841622
_contrast_adapthisteq,dv3T-cal_dv3T-test,19,0,3071,3483,0.881711168532874,1720,3483,0.02673038179210632
_contrast_adapthisteq,dv3T-cal_dv3T-test,19,1,478,817,0.5850673194614443,86,817,2.2755769140685282e-10
_contrast_adapthisteq,dv3T-cal_dv3T-test,20,0,3199,3698,0.8650621957815036,1505,3698,0.00022813426825887576
_contrast_adapthisteq,dv3T-cal_dv3T-test,20,1,518,602,0.8604651162790697,301,602,0.05369134238953334
_contrast_adapthisteq,dv3T-cal_dv3T-test,21,0,3079,3483,0.8840080390467987,1720,3483,0.045453910298027804
_contrast_adapthisteq,dv3T-cal_dv3T-test,21,1,700,817,0.8567931456548348,86,817,0.12955892855438378
