class_conditional,variant_test_data,cal_test,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1,runs_count
False,contrast_adapthisteq,dv1.5T-cal_dv1.5T-test,1,0.26501937984496127,0.21460809646856158,0.9306976744186046,0.9681793027116767,0.3298284449363586,0.2917819590481461,0.017936830408871174,0.06842105263157895,100
False,contrast_adapthisteq,dv3T-cal_dv3T-test,0,0.9617535045782352,0.8903263631033809,0.8974806201550387,0.9994465965688988,0.5188157166574432,0.518262313226342,0.9967685490846634,0.15,100
False,contrast_adapthisteq,dv3T-cal_dv3T-test,1,0.9751937984496124,0.9272286821705427,0.9308785529715762,0.9994465965688988,0.3472606530160487,0.3467072495849475,0.9875081181526184,0.15,100
False,contrast_histeq,baseline3T-cal_dv1.5T-test,0,0.5369533890874068,0.25239784522401787,0.42452449730764663,0.9922523519645822,0.08218040951853901,0.07470946319867183,0.5731842070817947,0.06842105263157895,100
False,contrast_histeq,baseline3T-cal_dv1.5T-test,1,0.5871099185052673,0.20017889087656532,0.4203935599284436,0.9921140011068068,0.08328721638074156,0.07581627006087438,0.6620518565177917,0.06842105263157895,100
False,contrast_histeq,baseline3T-cal_dv3T-test,0,0.34911243567194317,0.11904471511215861,0.3840531561461794,0.9911455451023796,0.07789153292750416,0.07028223574986164,0.25238611549139023,0.15,100
False,contrast_histeq,baseline3T-cal_dv3T-test,1,1.0,0.9844961240310077,0.9844961240310077,0.9994465965688988,0.3854454897620365,0.3848920863309353,0.9972511827945709,0.15,100
False,contrast_histeq,dv1.5T-cal_dv1.5T-test,0,0.5372387447233703,0.8970617300217405,1.7208938494046375,0.796070835639181,0.7158273381294964,0.5063641394576647,0.5730731785297394,0.06842105263157895,100
False,contrast_histeq,dv1.5T-cal_dv1.5T-test,1,0.5882241014799154,0.8634737355667588,1.7700104589639474,0.7937188710570006,0.7155506364139458,0.5013835085777532,0.6615877598524094,0.06842105263157895,100
False,contrast_histeq,dv3T-cal_dv3T-test,0,0.34911243567194317,0.8831620934334112,1.8278178268955871,0.7011621472053127,0.7340896513558384,0.4257055893746541,0.25238611549139023,0.15,100
False,contrast_histeq,dv3T-cal_dv3T-test,1,1.0,1.0,1.0595122739018088,0.9944659656889873,0.9236303265080243,0.9186496956281129,0.9972511827945709,0.15,100
False,contrast_imadjust,baseline3T-cal_dv1.5T-test,0,0.9783445772675268,0.905989653412777,0.9095424543945081,0.9994465965688988,0.6613171001660211,0.6607636967349199,0.9995267391204834,0.06842105263157895,100
False,contrast_imadjust,baseline3T-cal_dv1.5T-test,1,0.3336314847942755,0.21601073345259392,0.7772808586762076,0.9994465965688988,0.25733259546209186,0.2567791920309906,0.021065156906843185,0.06842105263157895,100
False,contrast_imadjust,baseline3T-cal_dv3T-test,0,0.9567533508993011,0.8649087934102306,0.8725034199726402,0.9994465965688988,0.6310182623132263,0.6304648588821251,0.9994087219238281,0.15,100
False,contrast_imadjust,baseline3T-cal_dv3T-test,1,0.9472868217054263,0.7342192691029901,0.7346345514950166,0.9994465965688988,0.24626452684006642,0.24571112340896514,0.9915014505386353,0.15,100
False,contrast_imadjust,dv1.5T-cal_dv1.5T-test,0,0.978320901726964,0.9411866788899175,0.9469414515966342,0.9847814056447151,0.5276701715550636,0.5163254012174876,0.9995242059230804,0.06842105263157895,100
False,contrast_imadjust,dv1.5T-cal_dv1.5T-test,1,0.3323169681309216,0.26765719207579675,0.8936238180424227,0.9742667404537908,0.28085224128389596,0.24847814056447148,0.021457836031913757,0.06842105263157895,100
False,contrast_imadjust,dv3T-cal_dv3T-test,0,0.9567533508993011,0.9055770887166237,0.9218373395869977,0.9994465965688988,0.5583840619811843,0.5578306585500831,0.9994087219238281,0.15,100
False,contrast_imadjust,dv3T-cal_dv3T-test,1,0.9472868217054263,0.8464300285597715,0.8505813953488373,0.9988931931377975,0.2829275041505257,0.2820973990038738,0.9915014505386353,0.15,100
False,baseline,baseline3T-cal_dv1.5T-test,0,0.9964424533895514,0.9576388431385467,0.957836484616905,0.9994465965688988,0.5985058107360266,0.5979524073049254,0.9992997050285339,0.06842105263157895,100
False,baseline,baseline3T-cal_dv1.5T-test,1,0.31440071556350624,0.1547631352282515,0.7454780361757105,0.9994465965688988,0.25484228002213616,0.25428887659103483,0.01436067558825016,0.06842105263157895,100
False,baseline,baseline3T-cal_dv3T-test,0,0.9911472928286315,0.9479921956686644,0.9483665559246954,0.9994465965688988,0.560044272274488,0.5594908688433868,0.9990720748901367,0.15,100
False,baseline,baseline3T-cal_dv3T-test,1,0.8199612403100776,0.5399709302325582,0.5768289238301478,0.9972329828444937,0.1223021582733813,0.11870503597122302,0.9470034539699554,0.15,100
False,baseline,dv1.5T-cal_dv1.5T-test,0,0.9964854235456209,0.9542788444262109,0.9544767666453053,0.9811842833425567,0.53043718871057,0.515218594355285,0.9992997050285339,0.06842105263157895,100
False,baseline,dv1.5T-cal_dv1.5T-test,1,0.31503014642549526,0.14215435727063636,0.7357206746741631,0.9734366353071389,0.22163807415605977,0.19203099059214168,0.014235466253012419,0.06842105263157895,100
False,baseline,dv3T-cal_dv3T-test,0,0.9911472928286315,0.9479921956686644,0.9483665559246954,0.9994465965688988,0.560044272274488,0.5594908688433868,0.9990720748901367,0.15,100
False,baseline,dv3T-cal_dv3T-test,1,0.8199612403100776,0.5399709302325582,0.5768289238301478,0.9972329828444937,0.1223021582733813,0.11870503597122302,0.9470034539699554,0.15,100
