class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,blurred_SD1,baseline3T-cal_dv1.5T-test,40,0,0.9930166677646749,0.8295671651623954,0.8410962513999605,0.9971014492753624,0.380041011619959,0.37714246089532133,0.9986653327941895,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,40,1,0.2678725236864772,0.2962962962962963,0.8122308354866494,0.9971014492753624,0.3072463768115942,0.30605565296640813,0.013677282258868217,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,41,0,0.991196951780318,0.8853632899750361,0.9149914597293392,0.9942196531791907,0.46422018348623856,0.4584398366654293,0.9986940026283264,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,41,1,0.315742397137746,0.3881932021466905,0.9168157423971377,0.9942196531791907,0.4320535256580227,0.4270226794647434,0.01621389016509056,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,42,0,0.9909197805069245,0.8799320616671021,0.8936503788868565,0.9953703703703703,0.4704773869346734,0.46584775730504374,0.9985889792442322,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,42,1,0.32558139534883723,0.3556201550387597,0.8517441860465116,0.9953703703703703,0.4537037037037037,0.45181928159315093,0.03616617061197758,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,43,0,0.9916568125082118,0.8315595848114571,0.8349756930758113,0.9953703703703703,0.40326633165829145,0.3986367020286618,0.9986894726753235,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,43,1,0.3550983899821109,0.31305903398926654,0.7370304114490162,0.9953703703703703,0.2091708542713568,0.20770519262981577,0.05553123727440834,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,44,0,0.9909597117589256,0.8751392073370455,0.8907959384212251,0.9971014492753624,0.41626794258373206,0.4133693918590944,0.9985966086387634,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,44,1,0.2772093023255814,0.3116279069767442,0.8697674418604651,0.9971014492753624,0.42857142857142855,0.42420081825116146,0.012513699941337109,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,45,0,0.9913696554450228,0.8671190460504644,0.9415640028987416,0.9923076923076923,0.3963051251489869,0.3886128174566792,0.9986288547515869,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,45,1,0.34194659776055125,0.46770025839793283,0.9388458225667528,0.9923076923076923,0.2923076923076923,0.2911157971944623,0.043701622635126114,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,46,0,0.9907631837536849,0.8216835899115624,0.893678349164756,0.9953703703703703,0.3649497487437186,0.36032011911408895,0.9986326098442078,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,46,1,0.3293023255813953,0.43534883720930234,0.9116279069767442,0.9953703703703703,0.42592592592592593,0.4246696445188908,0.022429415956139565,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,47,0,0.9907370910524241,0.8930495335698332,0.9088161870976219,0.9961389961389961,0.48386055519690124,0.4799995513358974,0.9986339807510376,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,47,1,0.30500894454382826,0.3372093023255814,0.889087656529517,0.9961389961389961,0.46525096525096526,0.4607319207060976,0.016800135374069214,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,48,0,0.9909998686112206,0.8110629352253318,0.8393115227959532,0.9971014492753624,0.32262474367737526,0.3197261929527376,0.9985659718513489,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,48,1,0.278175313059034,0.3470483005366726,0.8470483005366727,0.9971014492753624,0.33043478260869563,0.3282702804441935,0.014149800408631563,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,49,0,0.9925130855363413,0.7969919830384946,0.8055389915855032,0.9966887417218543,0.3432934926958831,0.3399822344177374,0.9986056685447693,0.07631578947368421
True,blurred_SD1,baseline3T-cal_dv1.5T-test,49,1,0.31836407377706494,0.3247794707297514,0.7698476343223737,0.9966887417218543,0.26490066225165565,0.2635726410033157,0.022604424506425858,0.07631578947368421
True,blurred_SD1,baseline3T-cal_dv1.5T-test,50,0,0.9912130021141649,0.8438821353065539,0.9228329809725159,0.9953703703703703,0.41457286432160806,0.4099432346919784,0.9986292123794556,0.07368421052631578
True,blurred_SD1,baseline3T-cal_dv1.5T-test,50,1,0.329734219269103,0.4543189368770764,0.9318936877076412,0.9953703703703703,0.37037037037037035,0.36848594825981756,0.031360932625830173,0.07368421052631578
True,blurred_SD1,baseline3T-cal_dv1.5T-test,51,0,0.9910402529810923,0.8952500164701231,0.8984781606166414,0.9942196531791907,0.5076452599388379,0.5018649131180286,0.9987353086471558,0.07105263157894737
