variant_test_data,cal_test,run,class,n_cov,n_val,coverage,n_cal_cls,n_test_cls,p_value
_blurred_SD4,dv3T-cal_dv3T-test,70,1,487,559,0.8711985688729875,8,13,0.3349868681954253
_blurred_SD4,dv3T-cal_dv3T-test,71,0,3309,3612,0.9161129568106312,37,84,0.6233093445572575
_blurred_SD4,dv3T-cal_dv3T-test,71,1,595,688,0.8648255813953488,5,16,0.48541607974761797
_blurred_SD4,dv3T-cal_dv3T-test,72,0,3386,3655,0.9264021887824897,36,85,0.7279977588466607
_blurred_SD4,dv3T-cal_dv3T-test,72,1,529,645,0.8201550387596899,6,15,0.3065161941467072
_blurred_SD4,dv3T-cal_dv3T-test,73,0,3460,3698,0.9356408869659275,35,86,0.8134191100993426
_blurred_SD4,dv3T-cal_dv3T-test,73,1,560,602,0.9302325581395349,7,14,0.6048431980222836
_blurred_SD4,dv3T-cal_dv3T-test,74,0,3068,3655,0.8393980848153215,36,85,0.14973565701475658
_blurred_SD4,dv3T-cal_dv3T-test,74,1,603,645,0.9348837209302325,6,15,0.669150264362518
_blurred_SD4,dv3T-cal_dv3T-test,75,0,3463,3698,0.9364521362898864,35,86,0.8191270167916069
_blurred_SD4,dv3T-cal_dv3T-test,75,1,552,602,0.9169435215946844,7,14,0.5472831286785127
_blurred_SD4,dv3T-cal_dv3T-test,76,0,3231,3612,0.8945182724252492,37,84,0.4436612537526841
_blurred_SD4,dv3T-cal_dv3T-test,76,1,511,688,0.7427325581395349,5,16,0.22773075536237972
_blurred_SD4,dv3T-cal_dv3T-test,77,0,3071,3612,0.8502214839424141,37,84,0.1760974123512955
_blurred_SD4,dv3T-cal_dv3T-test,77,1,623,688,0.9055232558139535,5,16,0.6102115669545608
_blurred_SD4,dv3T-cal_dv3T-test,78,0,3227,3698,0.8726338561384532,35,86,0.33376666626785123
_blurred_SD4,dv3T-cal_dv3T-test,78,1,568,602,0.9435215946843853,7,14,0.6675161931006285
_blurred_SD4,dv3T-cal_dv3T-test,79,0,3311,3784,0.875,33,88,0.3962452439087765
_blurred_SD4,dv3T-cal_dv3T-test,79,1,388,516,0.751937984496124,9,12,0.07906004976974296
_blurred_SD4,dv3T-cal_dv3T-test,80,0,3254,3655,0.8902872777017784,36,85,0.4334869734299911
_blurred_SD4,dv3T-cal_dv3T-test,80,1,535,645,0.8294573643410853,6,15,0.3278312084682008
_blurred_SD4,dv3T-cal_dv3T-test,81,0,3233,3698,0.874256354786371,35,86,0.34412630281549667
_blurred_SD4,dv3T-cal_dv3T-test,81,1,494,602,0.8205980066445183,7,14,0.25309820795885624
_blurred_SD4,dv3T-cal_dv3T-test,82,0,3253,3655,0.8900136798905609,36,85,0.43143154163877306
_blurred_SD4,dv3T-cal_dv3T-test,82,1,634,645,0.9829457364341085,6,15,0.9024454042080632
_blurred_SD4,dv3T-cal_dv3T-test,83,0,3090,3569,0.8657887363407116,38,83,0.23268011198498229
_blurred_SD4,dv3T-cal_dv3T-test,83,1,682,731,0.93296853625171,4,17,0.7583907684679936
_blurred_SD4,dv3T-cal_dv3T-test,84,0,3303,3655,0.9036935704514364,36,85,0.5393110429713545
_blurred_SD4,dv3T-cal_dv3T-test,84,1,624,645,0.9674418604651163,6,15,0.8207707735979146
_blurred_SD4,dv3T-cal_dv3T-test,85,0,3531,3827,0.922654821008623,32,89,0.7672137686696939
_blurred_SD4,dv3T-cal_dv3T-test,85,1,387,473,0.8181818181818182,10,11,0.4366001835716947
_blurred_SD4,dv3T-cal_dv3T-test,86,0,3539,3698,0.9570037858301784,35,86,0.9370893058785198
_blurred_SD4,dv3T-cal_dv3T-test,86,1,542,602,0.9003322259136213,7,14,0.4819880723401183
_blurred_SD4,dv3T-cal_dv3T-test,87,0,3280,3655,0.8974008207934336,36,85,0.488504973744479
_blurred_SD4,dv3T-cal_dv3T-test,87,1,500,645,0.7751937984496124,6,15,0.21904382414635404
_blurred_SD4,dv3T-cal_dv3T-test,88,0,3204,3655,0.8766073871409029,36,85,0.33715982449158655
_blurred_SD4,dv3T-cal_dv3T-test,88,1,606,645,0.9395348837209302,6,15,0.6892569974578697
_blurred_SD4,dv3T-cal_dv3T-test,89,0,3188,3655,0.8722298221614228,36,85,0.3093459873981285
_blurred_SD4,dv3T-cal_dv3T-test,89,1,591,645,0.9162790697674419,6,15,0.5935394024328664
_blurred_SD4,dv3T-cal_dv3T-test,90,0,3237,3655,0.8856361149110807,36,85,0.39922199580124407
_blurred_SD4,dv3T-cal_dv3T-test,90,1,558,645,0.8651162790697674,6,15,0.42134288441251244
_blurred_SD4,dv3T-cal_dv3T-test,91,0,3215,3612,0.8900885935769657,37,84,0.40977395203273564
_blurred_SD4,dv3T-cal_dv3T-test,91,1,586,688,0.8517441860465116,5,16,0.44997100055897893
_blurred_SD4,dv3T-cal_dv3T-test,92,0,3399,3741,0.9085805934242182,34,87,0.6221828135163574
_blurred_SD4,dv3T-cal_dv3T-test,92,1,466,559,0.8336314847942755,8,13,0.23621810539647004
_blurred_SD4,dv3T-cal_dv3T-test,93,0,3337,3612,0.9238648947951273,37,84,0.6898010090192556
_blurred_SD4,dv3T-cal_dv3T-test,93,1,544,688,0.7906976744186046,5,16,0.3108448562129247
_blurred_SD4,dv3T-cal_dv3T-test,94,0,3210,3612,0.8887043189368771,37,84,0.3994697739722675
_blurred_SD4,dv3T-cal_dv3T-test,94,1,636,688,0.9244186046511628,5,16,0.6762593513913704
_blurred_SD4,dv3T-cal_dv3T-test,95,0,3265,3569,0.9148220790137294,38,83,0.5924885426196481
_blurred_SD4,dv3T-cal_dv3T-test,95,1,695,731,0.9507523939808481,4,17,0.8176664179384963
_blurred_SD4,dv3T-cal_dv3T-test,96,0,3207,3569,0.8985710282992435,38,83,0.4542483470585757
_blurred_SD4,dv3T-cal_dv3T-test,96,1,658,731,0.9001367989056087,4,17,0.6574918053434275
_blurred_SD4,dv3T-cal_dv3T-test,97,0,3526,3870,0.9111111111111111,31,90,0.7044245427296257
_blurred_SD4,dv3T-cal_dv3T-test,97,1,394,430,0.9162790697674419,11,10,0.7664121441315965
_blurred_SD4,dv3T-cal_dv3T-test,98,0,3320,3741,0.8874632451216252,34,87,0.4589741973689468
_blurred_SD4,dv3T-cal_dv3T-test,98,1,449,559,0.8032200357781754,8,13,0.17597515003816466
_blurred_SD4,dv3T-cal_dv3T-test,99,0,2993,3526,0.8488372093023255,39,82,0.14074550538929168
_blurred_SD4,dv3T-cal_dv3T-test,99,1,668,774,0.8630490956072352,3,18,0.6436340302493092
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,0,0,12783,15265,0.8374058303308222,35,355,0.15723886178707489
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,0,1,193,1075,0.17953488372093024,7,25,6.760238386835713e-06
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,1,0,12442,15222,0.8173695966364473,36,354,0.08475982657788945
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,1,1,397,1118,0.3550983899821109,6,26,0.002073952400961444
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,2,0,12368,15265,0.8102194562725188,37,355,0.0608905699891839
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,2,1,258,1075,0.24,5,25,0.0008319145566536667
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,3,0,12133,15308,0.7925921087013327,34,356,0.05769926504825405
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,3,1,272,1032,0.26356589147286824,8,24,2.56386895177007e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,4,0,11383,15179,0.7499176493840174,38,353,0.007263339665166923
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,4,1,281,1161,0.24203273040482343,4,27,0.0035247960688100286
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,5,0,11120,15265,0.7284638060923682,36,355,0.005295997331057112
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,5,1,354,1075,0.3293023255813953,6,25,0.0013265050678644397
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,6,0,11286,15136,0.7456395348837209,38,352,0.006220829750031381
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,6,1,415,1204,0.3446843853820598,4,28,0.014338744667032853
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,7,0,12389,15222,0.8138877939823939,38,354,0.05908830132921705
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,7,1,420,1118,0.3756708407871199,4,26,0.020214089862963646
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,8,0,12074,15222,0.7931940612271712,36,354,0.043081322794638985
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,8,1,312,1118,0.27906976744186046,6,26,0.0004956388698358037
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,9,0,12082,15265,0.7914837864395676,36,355,0.0409734973741282
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,9,1,272,1075,0.25302325581395346,6,25,0.0002778189855332348
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,10,0,11631,15222,0.7640914465904611,36,354,0.01764274066121886
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,10,1,352,1118,0.3148479427549195,6,26,0.001014413254142983
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,11,0,12245,15265,0.8021618080576483,36,355,0.0557672069779547
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,11,1,378,1075,0.3516279069767442,6,25,0.0019589507336551393
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,12,0,11381,15222,0.7476678491656813,36,354,0.010282560727128402
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,12,1,379,1118,0.33899821109123435,6,26,0.0015738742023657765
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,13,0,12539,15394,0.8145381317396388,36,358,0.0785470671651923
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,13,1,319,946,0.3372093023255814,6,22,0.0015352396441366233
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,14,0,12394,15179,0.8165228275907503,35,353,0.09417496372633556
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,14,1,356,1161,0.3066322136089578,7,27,0.0002690255895994033
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,15,0,12350,15351,0.8045078496514885,37,357,0.05161108071196708
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,15,1,323,989,0.32659251769464104,5,23,0.0038327581296524202
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,16,0,12027,15222,0.7901064249113126,34,354,0.05394991982350691
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,16,1,294,1118,0.2629695885509839,8,26,2.5001655278590815e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,17,0,12153,15222,0.7983839180134017,33,354,0.07784171181215352
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,17,1,273,1118,0.2441860465116279,9,26,3.490013374875745e-06
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,18,0,12202,15222,0.8016029431086585,37,354,0.04738762379369742
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,18,1,394,1118,0.35241502683363146,5,26,0.005570733993697499
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,19,0,12258,15265,0.8030134294136915,40,355,0.08288947587790434
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,19,1,37,1075,0.03441860465116279,2,25,0.0012788518292251904
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,20,0,10781,15308,0.7042722759341521,35,356,0.002862515381208877
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,20,1,194,1032,0.187984496124031,7,24,9.310834469158899e-06
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,21,0,12018,15265,0.7872911889944317,40,355,0.052819133124022706
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,21,1,367,1075,0.3413953488372093,2,25,0.11717803481386552
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,22,0,12138,15179,0.7996574214375124,35,353,0.0601862097243881
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,22,1,415,1161,0.35745047372954347,7,27,0.0007783707901449261
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,23,0,11985,15265,0.7851293809367835,33,355,0.05528652870156243
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,23,1,338,1075,0.3144186046511628,9,25,3.2865004975494136e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,24,0,11627,15179,0.7659924896238224,37,353,0.01550177009848001
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,24,1,346,1161,0.2980189491817399,5,27,0.002422958678241507
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,25,0,12064,15179,0.794782264971342,35,353,0.05259682494442959
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,25,1,451,1161,0.38845822566752797,7,27,0.0013860324857783639
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,26,0,11478,15265,0.7519161480510973,39,355,0.00631481982107795
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,26,1,225,1075,0.20930232558139536,3,25,0.0093631592040688
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,27,0,12237,15179,0.8061795902233349,38,353,0.04695589587546603
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,27,1,398,1161,0.34280792420327305,4,27,0.014039077266561463
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,28,0,13148,15265,0.861316737635113,36,355,0.2456123585842563
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,28,1,340,1075,0.31627906976744186,6,25,0.0010437839437319925
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,29,0,11466,15179,0.7553857302852626,33,353,0.024196305167491095
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,29,1,413,1161,0.35572782084409993,9,27,9.777652420785226e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,30,0,11832,15179,0.77949799064497,37,353,0.0240418506723459
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,30,1,241,1161,0.20757967269595176,5,27,0.0004047150535894709
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,31,0,12424,15222,0.8161870976218631,33,354,0.12003199859338311
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,31,1,386,1118,0.34525939177101966,9,26,7.517927201609604e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,32,0,12164,15308,0.7946171936242488,38,356,0.03286236066407662
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,32,1,430,1032,0.4166666666666667,4,24,0.030550454621237
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,33,0,12424,15222,0.8161870976218631,35,354,0.09336536080392928
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,33,1,415,1118,0.37119856887298747,7,26,0.0010127875613627612
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,34,0,11678,15222,0.7671790829063198,35,354,0.023471500403340586
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,34,1,328,1118,0.29338103756708406,7,26,0.0001985940597776142
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,35,0,12355,15222,0.8116541847326239,35,354,0.08300563209490651
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,35,1,383,1118,0.3425760286225403,7,26,0.0005807523674100328
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,36,0,11325,15222,0.7439889633425305,37,354,0.00729901576351273
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,36,1,347,1118,0.3103756708407871,5,26,0.002966853898736037
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,37,0,11539,15308,0.753788868565456,37,356,0.010267141386677225
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,37,1,317,1032,0.3071705426356589,5,24,0.002825068375659225
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,38,0,11970,15308,0.7819440815259995,35,356,0.03646946210764211
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,38,1,415,1032,0.4021317829457364,7,24,0.0017699088652894845
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,39,0,12100,15222,0.7949021153593483,39,354,0.028304697168697653
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,39,1,513,1118,0.4588550983899821,3,26,0.09722239779476156
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,40,0,11372,15179,0.7491929639633704,34,353,0.016425443481870233
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,40,1,276,1161,0.23772609819121446,8,27,1.1252667713505546e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,41,0,12293,15222,0.8075811325712784,38,354,0.04898289299360753
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,41,1,375,1118,0.3354203935599284,4,26,0.012882899718563328
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,42,0,12214,15308,0.7978834596289521,37,356,0.042422472957609106
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,42,1,303,1032,0.2936046511627907,5,24,0.0022588334977005644
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,43,0,11471,15222,0.753580344238602,37,354,0.010194253055257787
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,43,1,242,1118,0.21645796064400716,5,26,0.000498617950979754
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,44,0,12160,15265,0.796593514575827,34,355,0.06421243190427305
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,44,1,263,1075,0.24465116279069768,8,25,1.4213121901767732e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,45,0,11895,15179,0.7836484616904934,39,353,0.01947061896246139
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,45,1,475,1161,0.409130060292851,3,27,0.06899448945045511
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,46,0,11287,15265,0.7394038650507697,37,355,0.006202088257283982
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,46,1,402,1075,0.373953488372093,5,25,0.007484623202954564
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,47,0,12403,15222,0.8148075154381815,36,354,0.07912366468951862
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,47,1,308,1118,0.27549194991055453,6,26,0.0004591097286957521
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,48,0,11096,15222,0.7289449481014322,34,354,0.008619673064590721
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,48,1,323,1118,0.2889087656529517,8,26,5.249547141160591e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,49,0,10838,15093,0.7180812297091367,35,351,0.004686259704811243
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,49,1,338,1247,0.27105052125100243,7,29,0.00011411256703110372
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,50,0,11497,15136,0.7595798097251586,37,352,0.012507333151331346
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,50,1,488,1204,0.4053156146179402,5,28,0.011139446021272943
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,51,0,12399,15179,0.8168522300546808,38,353,0.0644366471470669
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,51,1,223,1161,0.1920757967269595,4,27,0.0014109125104152056
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,52,0,12064,15179,0.794782264971342,33,353,0.07104776186576986
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,52,1,211,1161,0.181739879414298,9,27,2.5675984290034376e-07
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,53,0,12558,15265,0.8226662299377662,36,355,0.09749594699754072
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,53,1,343,1075,0.31906976744186044,6,25,0.0010996896878006453
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,54,0,11785,15222,0.7742083826041256,36,354,0.024289918024437286
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,54,1,399,1118,0.35688729874776387,6,26,0.0021368754288063414
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,55,0,11583,15222,0.7609381158849035,37,354,0.013093028449457889
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,55,1,315,1118,0.2817531305903399,5,26,0.0018369096311505696
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,56,0,12333,15265,0.8079266295447102,38,355,0.04949378237719429
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,56,1,322,1075,0.29953488372093023,4,25,0.008225841052839352
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,57,0,12283,15179,0.8092100928914948,37,353,0.059153744382359506
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,57,1,404,1161,0.3479758828596038,5,27,0.005226315677439722
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,58,0,11478,15179,0.7561762961986955,38,353,0.009081936565579023
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,58,1,469,1161,0.40396210163652024,4,27,0.02696852263481239
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,59,0,12272,15351,0.7994267474431633,33,357,0.07990719563391063
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,59,1,295,989,0.2982810920121335,9,23,2.0772188033955787e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,60,0,11687,15265,0.7656075990828694,36,355,0.018520013350555573
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,60,1,298,1075,0.2772093023255814,6,25,0.00047727035995884964
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,61,0,11157,15136,0.7371168076109936,37,352,0.005714362047210159
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,61,1,360,1204,0.29900332225913623,5,28,0.0024602644181128054
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,62,0,12256,15179,0.8074313195862705,39,353,0.04224580948664785
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,62,1,430,1161,0.37037037037037035,3,27,0.051251914176699276
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,63,0,11951,15179,0.7873377692865142,38,353,0.026061208198562846
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,63,1,376,1161,0.32385874246339363,4,27,0.011199308503432478
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,64,0,12557,15179,0.8272613479148824,36,353,0.1098138563068392
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,64,1,245,1161,0.21102497846683893,6,27,9.441971028309923e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,65,0,10963,15093,0.7263632147353077,35,351,0.00624562276201546
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,65,1,374,1247,0.29991980753809144,7,29,0.00022993377110815073
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,66,0,12083,15179,0.7960339943342776,38,353,0.03435898945465015
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,66,1,275,1161,0.2368647717484927,4,27,0.003235736156959523
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,67,0,11700,15265,0.7664592204389126,37,355,0.015742821393836582
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,67,1,400,1075,0.37209302325581395,5,25,0.007301631725364506
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,68,0,12911,15136,0.8529994714587738,37,352,0.1868790085770076
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,68,1,438,1204,0.3637873754152824,5,28,0.00651098840304308
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,69,0,12078,15136,0.7979651162790697,36,352,0.049474342803180756
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,69,1,244,1204,0.2026578073089701,6,28,7.41427945249425e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,70,0,11113,15222,0.7300617527263171,34,354,0.00894024072137202
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,70,1,275,1118,0.24597495527728086,8,26,1.477250638084245e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,71,0,12009,15222,0.7889239258967284,37,354,0.03230610418106249
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,71,1,357,1118,0.31932021466905186,5,26,0.003415618942745265
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,72,0,12041,15265,0.7887979037012774,36,355,0.03784779334237736
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,72,1,163,1075,0.1516279069767442,6,25,1.3534141358182456e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,73,0,11841,15265,0.7756960366852277,35,355,0.03034171710801928
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,73,1,432,1075,0.4018604651162791,7,25,0.0017588489726679066
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,74,0,11887,15222,0.7809092103534359,36,354,0.02985549397158218
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,74,1,383,1118,0.3425760286225403,6,26,0.0016752472136829497
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,75,0,12073,15179,0.7953751894064167,35,353,0.05347290654485859
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,75,1,345,1161,0.2971576227390181,7,27,0.0002164965954005578
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,76,0,11932,15265,0.7816573861775303,37,355,0.025745182331023835
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,76,1,310,1075,0.28837209302325584,5,25,0.002063514793927025
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,77,0,12217,15222,0.8025883589541453,37,354,0.04878556526051738
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,77,1,334,1118,0.29874776386404295,5,26,0.0024552970883066367
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,78,0,11095,15222,0.728879253711733,35,354,0.006806276924701256
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,78,1,422,1118,0.3774597495527728,7,26,0.0011373353050659943
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,79,0,11381,15179,0.7497858883984452,33,353,0.020528026891764122
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,79,1,404,1161,0.3479758828596038,9,27,8.038120506402361e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,80,0,10700,15222,0.7029299697805808,36,354,0.0020783054867575036
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,80,1,338,1118,0.3023255813953488,6,26,0.0007971113933965431
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,81,0,11117,15222,0.7303245302851137,35,354,0.007149215543448504
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,81,1,290,1118,0.259391771019678,7,26,8.48038948551608e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,82,0,12115,15179,0.7981421701034324,36,353,0.04972617507891798
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,82,1,401,1161,0.3453919035314384,6,27,0.00175652273543351
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,83,0,11282,15179,0.7432637196126227,38,353,0.005703314323652897
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,83,1,308,1161,0.2652885443583118,4,27,0.0050718967959449655
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,84,0,12316,15222,0.8090921035343581,36,354,0.0676934432544284
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,84,1,371,1118,0.33184257602862255,6,26,0.001386408430382756
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,85,0,11992,15222,0.7878071212718434,32,354,0.06930236057115262
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,85,1,272,1118,0.24329159212880144,10,26,2.618438226207321e-05
_contrast_adapthisteq,baseline3T-cal_dv1.5T-test,86,0,11997,15136,0.7926136363636364,35,352,0.049498956366441776
