class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,baseline,baseline3T-cal_dv3T-test,43,all,0.96,0.8297674418604651,0.833953488372093,0.9953703703703703,0.4074074074074074,0.40523217941559647,0.9984790086746216,0.16
True,baseline,baseline3T-cal_dv3T-test,44,all,0.9711627906976744,0.9032558139534884,0.913953488372093,0.9971014492753624,0.4969241285030759,0.4940255777784382,0.9987587332725525,0.13
True,baseline,baseline3T-cal_dv3T-test,45,all,0.9637209302325581,0.9088372093023256,0.9534883720930233,0.9923076923076923,0.3730631704410012,0.36863482167415423,0.9983032941818237,0.18
True,baseline,baseline3T-cal_dv3T-test,46,all,0.9662790697674418,0.8648837209302326,0.9174418604651163,0.9953703703703703,0.4351851851851852,0.4306718779080588,0.9984128475189209,0.16
True,baseline,baseline3T-cal_dv3T-test,47,all,0.967906976744186,0.9225581395348837,0.9309302325581396,0.9961389961389961,0.5881213686249193,0.5842603647639154,0.9988330602645874,0.15
True,baseline,baseline3T-cal_dv3T-test,48,all,0.966046511627907,0.8520930232558139,0.88,0.9971014492753624,0.3574846206425154,0.3545860699178777,0.9984518885612488,0.13
True,baseline,baseline3T-cal_dv3T-test,49,all,0.9644186046511628,0.8186046511627907,0.8272093023255814,0.9966887417218543,0.351925630810093,0.34861437253194727,0.9983372092247009,0.14
True,baseline,baseline3T-cal_dv3T-test,50,all,0.9693023255813954,0.8913953488372093,0.9425581395348838,0.9953703703703703,0.45979899497487436,0.4554834356970035,0.9985370635986328,0.16
True,baseline,baseline3T-cal_dv3T-test,51,all,0.9569767441860465,0.8897674418604651,0.8974418604651163,0.9942196531791907,0.5474006116207951,0.5416202647999858,0.9987790584564209,0.17
True,baseline,baseline3T-cal_dv3T-test,52,all,0.9606976744186047,0.8723255813953489,0.8783720930232558,0.9974226804123711,0.5507042253521127,0.5481269057644839,0.9988818168640137,0.12
True,baseline,baseline3T-cal_dv3T-test,53,all,0.9683720930232558,0.933953488372093,0.9541860465116279,0.9961389961389961,0.4977404777275662,0.49387947386656234,0.9987015724182129,0.15
True,baseline,baseline3T-cal_dv3T-test,54,all,0.9646511627906976,0.8844186046511628,0.906046511627907,0.9961389961389961,0.48870238863783083,0.4853411467355948,0.9986843466758728,0.15
True,baseline,baseline3T-cal_dv3T-test,55,all,0.9655813953488372,0.8697674418604651,0.8790697674418605,0.9953703703703703,0.48555276381909546,0.4809231341894658,0.9986242651939392,0.16
True,baseline,baseline3T-cal_dv3T-test,56,all,0.9644186046511628,0.9046511627906977,0.912093023255814,0.9942196531791907,0.5253822629969419,0.5196019161761326,0.9987072348594666,0.17
True,baseline,baseline3T-cal_dv3T-test,57,all,0.9655813953488372,0.9227906976744186,0.9425581395348838,0.9953703703703703,0.5527638190954773,0.5481341894658477,0.9987419843673706,0.16
True,baseline,baseline3T-cal_dv3T-test,58,all,0.9739534883720931,0.8825581395348837,0.9432558139534883,0.9942196531791907,0.5996941896024465,0.5939138427816372,0.9985771179199219,0.17
True,baseline,baseline3T-cal_dv3T-test,59,all,0.9758139534883721,0.9218604651162791,0.9462790697674418,0.9974226804123711,0.5253521126760563,0.5227747930884274,0.998816967010498,0.12
True,baseline,baseline3T-cal_dv3T-test,60,all,0.9651162790697675,0.8690697674418605,0.8813953488372093,0.9961389961389961,0.4555984555984556,0.45256249517062946,0.9985752105712891,0.15
True,baseline,baseline3T-cal_dv3T-test,61,all,0.9630232558139535,0.8465116279069768,0.8606976744186047,0.9953703703703703,0.4623115577889447,0.45769356039456544,0.9985840916633606,0.16
True,baseline,baseline3T-cal_dv3T-test,62,all,0.9641860465116279,0.9286046511627907,0.9558139534883721,0.9923076923076923,0.5307692307692308,0.5283854405427707,0.9986289739608765,0.18
True,baseline,baseline3T-cal_dv3T-test,63,all,0.9672093023255814,0.9095348837209303,0.9467441860465117,0.9942196531791907,0.6116207951070336,0.6058404482862243,0.9987879991531372,0.17
True,baseline,baseline3T-cal_dv3T-test,64,all,0.9618604651162791,0.9076744186046511,0.9146511627906977,0.9961389961389961,0.4983860555196901,0.49452505165868627,0.9987122416496277,0.15
True,baseline,baseline3T-cal_dv3T-test,65,all,0.9651162790697675,0.8248837209302325,0.8404651162790697,0.9966887417218543,0.38280212483399734,0.380130691362585,0.9984405040740967,0.14
True,baseline,baseline3T-cal_dv3T-test,66,all,0.9588372093023256,0.8860465116279069,0.8960465116279069,0.9942196531791907,0.5048929663608562,0.499112619540047,0.9985130429267883,0.17
True,baseline,baseline3T-cal_dv3T-test,67,all,0.9611627906976744,0.8802325581395349,0.901860465116279,0.9953703703703703,0.4839824120603015,0.47966685278243065,0.9985752105712891,0.16
True,baseline,baseline3T-cal_dv3T-test,68,all,0.9718604651162791,0.9651162790697675,0.9953488372093023,0.9953703703703703,0.574748743718593,0.5701191140889633,0.9987619519233704,0.16
True,baseline,baseline3T-cal_dv3T-test,69,all,0.9648837209302326,0.8916279069767442,0.8981395348837209,0.9961389961389961,0.4893479664299548,0.4858409086943626,0.9987149834632874,0.15
True,baseline,baseline3T-cal_dv3T-test,70,all,0.9595348837209302,0.8246511627906977,0.8334883720930233,0.9971014492753624,0.36158578263841423,0.3587119973847663,0.9985148310661316,0.13
True,baseline,baseline3T-cal_dv3T-test,71,all,0.9651162790697675,0.8946511627906977,0.9079069767441861,0.9953703703703703,0.4842964824120603,0.47966685278243065,0.9986772537231445,0.16
True,baseline,baseline3T-cal_dv3T-test,72,all,0.9562790697674418,0.8611627906976744,0.868139534883721,0.9961389961389961,0.5329244673983216,0.5290634635373177,0.9987373948097229,0.15
True,baseline,baseline3T-cal_dv3T-test,73,all,0.9739534883720931,0.8995348837209303,0.9281395348837209,0.9966887417218543,0.5624169986719787,0.559105740393833,0.9987861514091492,0.14
True,baseline,baseline3T-cal_dv3T-test,74,all,0.9648837209302326,0.8895348837209303,0.913953488372093,0.9961389961389961,0.4092963202065849,0.40543531634558105,0.9984863102436066,0.15
