variant_test_data,cal_test,run,n_cov,n_val,coverage,p_value
_blurred_SD1,baseline3T-cal_dv3T-test,25,3803,4300,0.8844186046511628,0.4577931440333736
_blurred_SD1,baseline3T-cal_dv3T-test,26,3343,4300,0.7774418604651163,0.028876375671407283
_blurred_SD1,baseline3T-cal_dv3T-test,27,3597,4300,0.8365116279069768,0.16283281093181978
_blurred_SD1,baseline3T-cal_dv3T-test,28,4026,4300,0.9362790697674419,0.8720685064356155
_blurred_SD1,baseline3T-cal_dv3T-test,29,3686,4300,0.8572093023255813,0.26629442046963675
_blurred_SD1,baseline3T-cal_dv3T-test,30,3683,4300,0.8565116279069768,0.26219636647167616
_blurred_SD1,baseline3T-cal_dv3T-test,31,3950,4300,0.9186046511627907,0.7450822099798817
_blurred_SD1,baseline3T-cal_dv3T-test,32,3738,4300,0.8693023255813953,0.34409265070225115
_blurred_SD1,baseline3T-cal_dv3T-test,33,4037,4300,0.9388372093023256,0.8872702026111384
_blurred_SD1,baseline3T-cal_dv3T-test,34,3699,4300,0.8602325581395349,0.28455060673421706
_blurred_SD1,baseline3T-cal_dv3T-test,35,3692,4300,0.8586046511627907,0.2746199403929791
_blurred_SD1,baseline3T-cal_dv3T-test,36,3568,4300,0.8297674418604651,0.13683753529740367
_blurred_SD1,baseline3T-cal_dv3T-test,37,3557,4300,0.8272093023255814,0.12788592666484944
_blurred_SD1,baseline3T-cal_dv3T-test,38,4056,4300,0.9432558139534883,0.9112285296438166
_blurred_SD1,baseline3T-cal_dv3T-test,39,3899,4300,0.9067441860465116,0.6460840747135411
_blurred_SD1,baseline3T-cal_dv3T-test,40,3701,4300,0.8606976744186047,0.2874308393216627
_blurred_SD1,baseline3T-cal_dv3T-test,41,3692,4300,0.8586046511627907,0.2746199403929791
_blurred_SD1,baseline3T-cal_dv3T-test,42,3750,4300,0.872093023255814,0.36380241378945993
_blurred_SD1,baseline3T-cal_dv3T-test,43,3293,4300,0.7658139534883721,0.01951165749715392
_blurred_SD1,baseline3T-cal_dv3T-test,44,3967,4300,0.9225581395348837,0.7762479559503438
_blurred_SD1,baseline3T-cal_dv3T-test,45,3362,4300,0.781860465116279,0.03337304864198868
_blurred_SD1,baseline3T-cal_dv3T-test,46,3578,4300,0.8320930232558139,0.14540185415122475
_blurred_SD1,baseline3T-cal_dv3T-test,47,3970,4300,0.9232558139534883,0.7816124088496677
_blurred_SD1,baseline3T-cal_dv3T-test,48,3674,4300,0.8544186046511628,0.2501613666789358
_blurred_SD1,baseline3T-cal_dv3T-test,49,3355,4300,0.7802325581395348,0.03164889646617356
_blurred_SD1,baseline3T-cal_dv3T-test,50,3439,4300,0.7997674418604651,0.05854265346402858
_blurred_SD1,baseline3T-cal_dv3T-test,51,3550,4300,0.8255813953488372,0.12243866309570313
_blurred_SD1,baseline3T-cal_dv3T-test,52,3666,4300,0.8525581395348837,0.23978991510318529
_blurred_SD1,baseline3T-cal_dv3T-test,53,3785,4300,0.8802325581395349,0.42470250754077415
_blurred_SD1,baseline3T-cal_dv3T-test,54,3602,4300,0.8376744186046512,0.16767918625432848
_blurred_SD1,baseline3T-cal_dv3T-test,55,3388,4300,0.7879069767441861,0.04052627679876888
_blurred_SD1,baseline3T-cal_dv3T-test,56,3623,4300,0.8425581395348837,0.18925149581164638
_blurred_SD1,baseline3T-cal_dv3T-test,57,3803,4300,0.8844186046511628,0.4577931440333736
_blurred_SD1,baseline3T-cal_dv3T-test,58,3691,4300,0.8583720930232558,0.2732203830997406
_blurred_SD1,baseline3T-cal_dv3T-test,59,4043,4300,0.9402325581395349,0.8951571143308773
_blurred_SD1,baseline3T-cal_dv3T-test,60,3558,4300,0.8274418604651163,0.1286797761535187
_blurred_SD1,baseline3T-cal_dv3T-test,61,3422,4300,0.7958139534883721,0.051889137449027734
_blurred_SD1,baseline3T-cal_dv3T-test,62,3683,4300,0.8565116279069768,0.26219636647167616
_blurred_SD1,baseline3T-cal_dv3T-test,63,3731,4300,0.8676744186046511,0.3328898408958575
